Dates,Stock,Last Price,Open Price,High Price,Low Price,Volume,Bid Price,Ask Price,Market Order Bid Size,Market Order Ask Size,Average Volume 30 Day,Moving Average 20 Day,Turnover / Traded Value,RSI 14 Day,Moving Average 20 Day,Moving Average 50 Day,Moving Average 200 Day,Volatility 30 Day,Implied Volatility Mid,Current Market Cap,VWAP Price
9/11/2017,FUBO US Equity,9.3001,9.3001,9.3001,9.3001,1,9.3001,22.2002,#N/A N/A,#N/A N/A,0.1467,24.9428,6.2,36.6232,24.9428,49.9289,124.1021,1845.35,#N/A N/A,25.3475,9.3001
10/11/2017,FUBO US Equity,9.3001,9.3001,9.3001,9.3001,1,9.3001,22.2002,#N/A N/A,#N/A N/A,0.1467,24.9428,6.2,36.6232,24.9428,49.9289,124.1021,1845.35,#N/A N/A,25.3475,9.3001
13/11/2017,FUBO US Equity,9.3001,9.3001,9.3001,9.3001,1,9.3001,22.2002,#N/A N/A,#N/A N/A,0.1433,24.9428,6.2,36.6232,24.9428,49.9289,124.1021,1845.35,#N/A N/A,25.3475,9.3001
14/11/2017,FUBO US Equity,9.3001,9.3001,9.3001,9.3001,1,9.3001,22.2002,#N/A N/A,#N/A N/A,0.1433,24.9428,6.2,36.6232,24.9428,49.9289,124.1021,1845.35,#N/A N/A,25.3475,9.3001
15/11/2017,FUBO US Equity,12.2671,12.2671,12.2671,12.2671,10,9.3001,22.2002,#N/A N/A,#N/A N/A,0.4767,23.8912,122.67,38.6076,23.8912,47.1742,123.2259,1848.075,#N/A N/A,33.4342,12.2671
16/11/2017,FUBO US Equity,12.2671,12.2671,12.2671,12.2671,0,9.3001,22.2002,#N/A N/A,#N/A N/A,0.4878,23.8912,3.1,38.6076,23.8912,47.1742,123.2259,1848.075,#N/A N/A,33.4342,12.2671
17/11/2017,FUBO US Equity,12.2671,12.2671,12.2671,12.2671,0,9.3001,22.2002,#N/A N/A,#N/A N/A,0.4878,23.8912,3.1,38.6076,23.8912,47.1742,123.2259,1848.075,#N/A N/A,33.4342,12.2671
20/11/2017,FUBO US Equity,9.3001,9.3001,9.3001,9.3001,4,9.3001,22.2002,#N/A N/A,#N/A N/A,0.6155,22.6912,35.65,37.3482,22.6912,45.1102,122.5224,1849.204,#N/A N/A,25.3475,9.3001
21/11/2017,FUBO US Equity,9.3001,9.3001,9.3001,9.3001,4,9.3001,22.2002,#N/A N/A,#N/A N/A,0.6155,22.6912,35.65,37.3482,22.6912,45.1102,122.5224,1849.204,#N/A N/A,24.6849,9.3001
22/11/2017,FUBO US Equity,9.3001,9.3001,9.3001,9.3001,4,9.3001,22.2002,#N/A N/A,#N/A N/A,0.6155,22.6912,35.65,37.3482,22.6912,45.1102,122.5224,1849.204,#N/A N/A,24.6849,9.3001
23/11/2017,FUBO US Equity,9.3001,9.3001,9.3001,9.3001,4,9.3001,22.2002,#N/A N/A,#N/A N/A,0.6155,22.6912,35.65,37.3482,22.6912,45.1102,122.5224,1849.204,#N/A N/A,24.6849,9.3001
24/11/2017,FUBO US Equity,9.3001,9.3001,9.3001,9.3001,4,9.3001,22.2002,#N/A N/A,#N/A N/A,0.6155,22.6912,35.65,37.3482,22.6912,45.1102,122.5224,1849.204,#N/A N/A,24.6849,9.3001
